21	1800000000	2048	7	7010
2934	Milford
4752	Scottsbluff
1999	Wadsworth
888	Bridgeport
15912	Guadalupe
29150	Alamosa
4545	Sebastopol
640	Etowah
637	Terryville
2212	Harrietstown
2478483	Rockton
671	Homestead
81920	Anoka
17916	Bisbee
624	Bath
3908571	Bakersfield
592	Madison
7624	Hampshire
14915	Montezuma
5232	Zimmerman
664	Robertsville
1083	Beverly
5016	Whittier
545	Escalon
5485	Hibbing
3429	Cody
1222	Barstow
577	Commack
15061	Albemarle
44106	Stockbridge
2375	Onondaga
623	Kingsville
6778	Acushnet
5681	Montebello
619	Ringwood
6513	Oakmont
820	Crafton
1106	Lewisboro
2846	Lyndhurst
8027	Breese
1515	Eldersburg
1078	Victoria
546	Maumee
615	Dartmouth
867	Riverdale
3211	Bluffdale
158527	Worland
10631	Brick
21439	Hobart
11999	Bremerton
30310	Harlan
6143	Echelon
1460	Euless
1047	Richland
1034	Ellisville
2732	Natick
5627	Kronenwetter
6990	Mastic
569	Brea
601	Poland
3175	Hernando
171770	Maynard
150492	Lyndon
128688	Lacombe
1412	Delphos
5496	Arlington
566	Dalton
2051	Cairo
668	Snyderville
796	Middle
35132	Timonium
6788	Belvidere
10596847	Baxter
3201	Simsbury
3216374	Nocatee
3298	Homer
38143	Kennett
5115	Crozet
1991	Taneytown
985234	Uniontown
733	Neenah
589	Findlay
1511730	Hainesport
942	Tolleson
790	Eldridge
801	Woodhaven
1696	Washington
40288	Lanett
3059	Jennings
1868	Compton
5303	Phoenixville
48348	Oceanport
5099	Coolidge
18842	Savage
1480	Hewitt
807	Lovington
870	Southwick
808	Palermo
549	Brevard
8042	Isanti
866	August
624	Bernardsville
598	Gardner
10209	Tiffin
589	Bridgeville
546	Grandville
558	Winchendon
1409	Succasunna
1124	Aiken
3278	Rockport
46912	Borger
116941	Shiprock
16151	Upper
1510	Weirton
19048	Jamesburg
4406	Umatilla
43922	Elkins
652	Montclair
808314	Schenectady
38346	Southfield
1486	Manville
559	Dahlonega
1191	Burley
17260	Haverstraw
598	Frostburg
6935	Fletcher
9705	Morgantown
3751	Talladega
545	Hazard
1424	Clarion
34403	Phelan
4588	Bronxville
6500	Wrightsville
1338	Kathleen
585	Novi
874	Gatesville
15125	Tonawanda
43903	Roxbury
2105	Florence-Graham
6985	Southington
3404	Milwaukee
128376	Jacksonville
1634	Penfield
4689	Perkasie
1347	Mims
4419	Birdsboro
1002	Loveland
1407	Greensboro
45230	Minden
2658	Gardena
60902	Stoneham
3102	Inverness
100944	Buford
2197	Colby
113609	Northville
641	Muskogee
616	Gateway
959	Wailuku
530644	Manorhaven
563	Maryville
5095	Bartonville
30117	Victorville
3043	Davenport
722	Corona
659	Forestdale
69466	Mantua
3397	Portland
671	Duxbury
1236	Guymon
1010	Ojus
4253	Patchogue
617	Eustis
2557665	Bloomsburg
75377	Vinita
1205286	Wauseon
695	Copiague
1608	Moraine
14295	Tupelo
997	Millbury
546	Rumford
548	Kendallville
2454	Grayslake
896	Sedalia
14776	Rotonda
2238	Whitman
688	Wyndmoor
68723	Minneapolis
548	Elberton
2835	Pierre
491446	Orangeburg
1359	Duluth
4447	Bluffton
1600	Belpre
555	Estelle
576	Schererville
197898	Doral
2641	Coronado
17141	Brady
855	Johnstown
3643	Abilene
2133362	Crookston
1507	Folsom
629	Oakwood
5586	Aspen
27369	Manassas
3837	Marlton
1338	Sonoma
3327	Manhattan
3951	Chicago
1025	Portage
95190	Leitchfield
4643	Prunedale
1779	Skokie
891	Roosevelt
814	Zanesville
413065	Lemont
558	Woodridge
15621	Ione
851	Griswold
6683	Columbia
27783	Lilburn
246733	Madera
2855	Wahiawa
1244	Shrewsbury
28474	Girard
846	Mission
32541	Malden
655	Ellensburg
8059	Progreso
13908	Hanson
293929	Lamar
1219	Catonsville
924	Nacogdoches
1928	Sunnyside
1762	Swansea
1653	Fate
9340	Zion
699	Salem
588	Sawmills
576	Suwanee
332678	Griffith
3315	Raymondville
1405	Souderton
13764	Kuna
50969839	Finley
3560	Greenburgh
30062	Lampasas
1783	Merrill
1168	Grove
35388	Pascagoula
46663341	Finneytown
966880	Carterville
2154	Branchburg
735	Calipatria
18981	Perryville
2744	Crofton
46123	Danbury
7926	Ocean
7552	Tustin
1125	Jonesboro
4425	Munford
10196	Bell
8796	Bonham
9384	Raritan
595076	Delavan
3303	Beacon
2542018	Hardeeville
914	Woodstock
11547	Bellefonte
8358	Apopka
1613	Londonderry
4099	Ware
28118	Ahuimanu
127170	Willington
932	Bergenfield
414129	Arbutus
9424	Pennsauken
71436	Freehold
87218	Pottstown
426320	Woodfield
1407	Glencoe
11700	Shenandoah
3357	Murphy
9124	Chatham
550	Staunton
2143	Mesa
490102	Steubenville
181261	Thibodaux
58085	Adel
580	Destrehan
1136	Arcata
559	Sayre
688	Greendale
2566	Wenatchee
992	Searcy
5358	Healdsburg
104734	Okemos
59576	Townsend
14670	Gardiner
169829	Hartsdale
6208	Decatur
432396	Hagerstown
547	Benton
1018	Holden
3822	Lochbuie
52104	Oreland
1010	Merrifield
592	Leominster
594	Towson
3457	Greece
173764	Atoka
2675	Sanford
1980	Hurricane
614	Tolland
1125	Pottsville
548	Stonecrest
19286	Damascus
1853	Edgewater
22620	Irving
842	Clearwater
1143	Wauchula
2428	Conover
560	Laconia
1157	Parma
1815	Edina
11040	Duncanville
634	Corvallis
18047	Dowagiac
1091	Clarksdale
43319	Odenton
690	Durant
52362	Pace
1324	Ketchikan
164703	Joplin
54743	Farmersville
832	Atkinson
1193	Weiser
1018	Mountainside
613	Marblehead
544	Northlake
1401	Hopkins
1536	Manitowoc
2124	Moundsville
45985206	Colleyville
668	Leesburg
73979	Olyphant
812	Guttenberg
2866	Cedarburg
1629	Duncan
904	Fairbanks
2547	Montpelier
789	Nyack
547	Atchison
2268	Ormond-by-the-Sea
16083	Sangaree
13295874	Honolulu
870	Wellington
561	Holladay
157490	Wimauma
894	Clanton
571	Shanor-Northvue
153828	Uvalde
243875	Kula
604679	Carrollwood
2134	Goshen
740	Ashville
1207	Fortuna
585	Berea
550769	Huron
10683	Fruitvale
4182	Palmview
10180	Aventura
7709	Monument
566	Virginia
582	Carver
9255	Coweta
8419	Gastonia
937	Collinsville
78037	Gates
377288	Zeeland
787	Grapevine
181098	Keizer
4799	Fullerton
2383	Kingston
3271	Waxahachie
1994	Valrico
12777	Salinas
59522	Martinsburg
14657	Stewartstown
3781	Sidney
613	Glendive
2480	Stanwood
288363	Yaphank
7288	Bedford
36105	Montville
601	Terrytown
129490	Shreveport
1295	Yucaipa
1084	Gardnerville
689	Peekskill
611	Atlantic
1168	Laredo
6561	Sunrise
116505	Meridian
53976	Elkin
587	Enterprise
731	Summerfield
2568	Coldwater
5085	Dunlap
722445	Marengo
665	Ranson
1138	Fulton
895	Sparks
99543	Eufaula
669	Cortlandt
67970	Algona
2676	Nutley
103501	Westwego
22934	Kingsport
224262	Shepherdsville
802	Hadley
4298	Eastman
1130	Northampton
704	Fruita
2627	Eden
146466	Davidson
1210000	Brookville
649	Kaukauna
4404	Stokesdale
24563	Homeland
13119	Walnut
1364	Ripley
103350	Allendale
652969	Godfrey
10636	Steger
2827	Brewer
711	DeSoto
703	Wilsonville
203131	Saginaw
26034	Sutton
7018	Nanuet
68298	Montecito
2212	Kearney
25494	Porterville
546	Willimantic
38804	Waterboro
1266	Rosedale
26736	Ivins
4156	Ambridge
162336	Rosenberg
186483	Lincoln
565	Saranap
5445926	Ogdensburg
147974	Plattsburgh
134117	University
601	Denville
3098	Somerdale
867	Greenfield
7248161	Cabot
3388	Wayne
17511	Lansdowne
596	Toccoa
36072	Ledyard
1818	Mahomet
1217	Lambertville
632	Ettrick
1154	Sherrelwood
773	Moorestown-Lenola
2015	Ramapo
6353	Riverhead
26754	Needles
7727	Midlothian
545	Beckley
837	Magna
558	Tamiami
715	Rothschild
38661	Westernport
13163	Beaumont
32713	Maywood
9077	Gloversville
5413	Lititz
737	Downingtown
44493	Vernon
2645	Tracy
4025	Circleville
558	Nelsonville
933	Senatobia
1532	Audubon
2128	Cinnaminson
122314	Smyrna
9725	Lima
3384	Leonia
1092	Onalaska
2525890	Rhinelander
2671190	Eliot
8506	Nanticoke
2627	Congers
960	D'Iberville
13249	Sammamish
704	Corydon
1291	Kingsburg
599	Keyes
1343	Calexico
166319	Ellsworth
6677	Rawlins
19475	Lawton
3441	Southold
11513	Avenel
976	Meraux
20663	Newfield
23309	Stillwater
657	Sparta
1136	Latimer
169691	Danville
17770	Gettysburg
590	Ferriday
64630	Howard
943	Greenlawn
3662	Winthrop
5759	Elwood
194042	Macedon
1132	Brownfield
570	Greenbriar
1578	Satsuma
143339	Bethlehem
688	Harwinton
105374	Sedona
4495	Paulden
1306	Edinboro
1968	Elkhart
282905	Airmont
917	Tillamook
886	Manchester-by-the-Sea
978	Millville
574	Chowchilla
5762	Haddam
5037	Culpeper
261240	Geneva
3496	Thompsonville
3256	Upland
2306	Cloverleaf
2462	Islip
641	Harwich
2620	Earlimart
159801	Saraland
4542	Moultrie
3324322	Connell
223595	Justice
3340	Havre
4596	Yoakum
609	Conklin
4083	Deerpark
1151	Calabasas
4469	Meridianville
16994	Cohoes
524179	Wellston
19749	Camarillo
21335	Gallup
631	Ladue
609	Scottdale
4978	Clewiston
4898	Milliken
1520	Roscoe
6549	Napa
892	Schlusser
807036	Canyon
688	Murillo
591	Brunswick
743035	Crestview
604	Wyandotte
2207	Joshua
528048	Xenia
613	Bellmore
4263	Shamong
904	Bayonne
404438	Greenville
543	Inglewood
43825	Kenai
629	Garrett
1754	Metuchen
197445	Bradley
544	Newmarket
979	Mercedes
645	Chickasha
3937	Bridgetown
1959	Dumfries
219989	Gibsonville
674	Chalco
2426	Cloquet
1692	Groveland
70016	Norfolk
20249023	Lakewood
2892	Kentfield
7718	Milan
27133	Gallatin
64823	Krum
2613	Catasauqua
705296	Wharton
90454	Hazelwood
158698	Winooski
1847	Millersville
1500	Bardstown
1866	Fostoria
7782	Westgate
41008	Calverton
4960	Fultondale
1377	Glenpool
3035	Voorhees
7061	Westbrook
7534	Woodway
1804	Burke
6147	Dwight
738	Edgemoor
1096	Gahanna
1813	Salisbury
2568043	Taylors
9032	Cicero
574	Dunkirk
19101	Williamston
2957	Carney
10788	Cheraw
2495	Cookeville
1059	Ferguson
2066	Petoskey
937	Goulds
2870	Abbeville
548	Raymond
907	Grenada
20791	Heber
1477	Shawano
23870	Woodbridge
1688	Tuscumbia
870	Glenarden
155048	Floresville
13312	Hamlin
2035	Pitman
11545	Cynthiana
10799	Bridgewater
628	Kermit
917	Millbrae
4832	Woodmere
670	Atascadero
73519	Shoreline
633	Monona
2919	Rittman
78834	McNair
65878	Issaquah
18756	Easton
546	Bluefield
733	Sultan
754	Paramount
9490	Spanaway
6102	Essex
21647	Waynesburg
43841	Speedway
157720	Sulphur
2516	Kankakee
53864	Bellingham
11728	Swansboro
1491	Mapleton
83763	Chambersburg
34239	Pickerington
6723	Huntingburg
796	Youngtown
1230	Bellflower
674903	Montesano
1075	Gretna
193321	Tavares
2674	Suffield
6437	Hurley
15341	Ripon
276050	Concordia
56589	Rigby
37534	Elyria
1622	Riverton
857	Kennesaw
15487	Rocklin
179247	Globe
585	Holliston
1028	Atmore
6752	Cornelia
9975	Kalaoa
1535	Tenafly
554	Geddes
71402	Hackettstown
27282	Lennox
474960	Napili-Honokowai
4364	Colesville
841	Statesboro
562	Watervliet
18954	Rosemead
7446	Wilbraham
152954	Maumelle
2570	Fallston
706	Attleboro
4480	Monmouth
586	Peru
70950	Alliance
9791	Charlestown
626	Wapato
554	Affton
637	Haledon
3638342	Hopatcong
572	Loomis
657	Felida
913	Hugo
2510	Glocester
751	Pukalani
6642	Wakefield
26674	Solvay
17071	Athol
573	Glendora
570	Kernersville
44518	Prospect
570	Bulverde
418865	Kinston
89897	Tulare
26460	Countryside
2945	Farragut
2276	Toppenish
632	Pomona
922	Westland
2752	Stratford
564	Endicott
3598	Vienna
1474	Gramercy
543	Harrisville
1917	Hannibal
4568	Craig
12708	Lacey
879	Connellsville
7574	Navasota
1448	Larkspur
15599	Madras
3232	Darlington
549	Allen
5305	Tonganoxie
557	Cerritos
589	Plum
174069	Kewanee
43237	Bennettsville
7419	Paradise
21243	Lisbon
550	Lynden
545	Belvedere
808	Nantucket
558	Anniston
911	Bryan
620	Waynesboro
1126	Moorestown
3333	Racine
775	Sayreville
1984	Murrysville
1683	Moorpark
12257	Bensenville
814	Collegeville
551	Pensacola
893	Rainsville
2719	Tyrone
20781543	Torrington
292015	Florissant
7320	Dedham
591	Brookings
611	Jamul
1340	Vidalia
2103	Donna
184941	Flowood
1752	Edgemere
3235457	Honesdale
5574	Carnegie
7491	Merriam
6708	Selma
1187	Mercerville
668	Rowlett
54082	Meriden
274675	Syosset
1519	Cypress
1075796	Molalla
2447	Roanoke
30925	Orangevale
579	Spotswood
79633	Fresno
1162	Palmdale
1961	Russellville
13127	Medina
2915	Anadarko
8234	Berwyn
1665	Bethel
863	Rochelle
10308	Rosemount
1201	Chehalis
5470	Tea
31165	Wolfeboro
9003	Lanham
21162	Romulus
6023	Clarksburg
550	Stuart
13449	Lorain
126530	Burbank
46728	Kaneohe
6237	Newstead
544	Sunbury
65317	Peterborough
3446	Wabash
732	Brewton
2624	DeForest
724	Prestonsburg
59859	Pinecrest
8088	Kaufman
2169	Iona
549	Mitchell
1233	Pineville
88446	Hutchins
32444	Dickinson
1694	Akron
331717	Marlin
20366	Otsego
9780	Wheaton
82993	Orting
1098	Plymouth
544	Miramar
2778	Myrtletown
906	Candler-McAfee
1233	Hanover
339973	Newport
6902	Republic
8070	Artesia
21035	Landover
18423	Oatfield
197623	Ocoee
2854	Amityville
6191	Menifee
593	Lakemoor
4338316	Bend
2731	Hamilton
612	Lincolnshire
603	Indiantown
10591	Belleville
732	Schodack
6922	Kendall
735	Anacortes
19552	Lacy-Lakeview
604	Newbury
2030	Woodburn
9840	Waterloo
561	Albion
985	Wedgefield
84800	Central
2021	Santaquin
654	Mansfield
2345	Freeland
1729	Fillmore
1410	Templeton
862	Saco
8711	Kaysville
95818	Eastchester
43284	Smithtown
1802	Mauldin
13997	Indiana
2077	Tuttle
10788	Pacific
120049	Milltown
1568	Webster
2272	Kutztown
1369	Lynwood
560	Halfmoon
766	Whitehall
2794	Terrell
2776	Angier
552	Germantown
1657	Estero
4438	Katy
827	Renton
1214	Forney
14415	Kyle
148479	Minnetrista
2025	Wall
16886	Baytown
715	Dyer
1765	Mamaroneck
46412	Greenbelt
2945	Volney
555	Alpharetta
566	Boerne
1046	Lysander
598549	Rockford
3498	Natchitoches
19075	Shelby
545	Malverne
74180	Manasquan
2358	Mentone
315740	Putnam
2940574	Cottleville
647	Merrimack
22469	Colusa
917	Cresaptown
32150	Crosspointe
673	Sterling
96862	Merrimac
709	Bogalusa
631	Ulysses
874	Butte
118792	Lecanto
883	Eastpointe
749516	Ironwood
658	Columbine
641	Covedale
37426	Northumberland
75002	Youngsville
625	Lafayette
813	Gurnee
1572	Lancaster
1294	Woolwich
2419	Parkersburg
35184	Carpentersville
1959	Cumming
154940	Elkridge
1824	Navarre
1045	Dayton
2079	Panthersville
568	Chaparral
52872	Harrisburg
8757	Manalapan
2450	Safford
1819	Chili
21537	Pinehurst
3517	Whitney
6155	Piqua
2260	Mango
47697	Hamden
3206	Roswell
19784	Rockcreek
553	Seaford
2297	Muscoy
2651	Niskayuna
1462	Withamsville
761	Taft
692	Ronkonkoma
4322	Warrenville
1593	Pompey
1193	Pocahontas
3877	Pekin
5490	Inwood
22396	Kahului
2706	Fontana
74781	Jerseyville
13402	LaBelle
1687	Northglenn
1093	Chaska
282373	Elmira
596	Skowhegan
21415	Plainfield
1171716	Pinardville
9274	Readington
361361	Rutherford
6696	Ghent
30458	Parkway
3028	Hackensack
779	Alvin
635	Vestal
698	Asheville
97044	Tracyton
572	Micco
548	Muskego
360101	Edna
2888	Bourne
24492	Swampscott
12671	Catalina
871	Lockhart
68003	Morris
677	Southborough
5967	Leola
1298	Oconomowoc
8280	Potsdam
728	Lakeport
746	Cupertino
155120	Hayesville
27213	Bargersville
1592	Altoona
2761	Mundelein
1042	Ranchettes
614	Watsonville
5357	Aberdeen
368978	Richardson
5232778	Pleasanton
1018	Anaconda
670	Amarillo
1484	Mandan
2149	Beardstown
2292	Sandwich
2043935	Centerville
1185	Joliet
851	Carmi
2178	Jeanerette
277569	Ballston
14526	Theodore
9446	Barnegat
1182	Crossville
71456	Kenner
3175	Hoboken
3645	Stow
1074	Cameron
586987	Groveport
3898	Turner
2319	Wolcott
337252	Groves
220935	Platteville
587	Stevensville
45256	Houlton
982	Slinger
1127	Pearsall
47614	Marathon
9694	Celina
678	Riverbank
6975	Wayland
296038	Piscataway
640	Kearns
648	Everett
19072	Meredith
130326	Sarasota
632692	Riverview
962	Conroe
3276	Northborough
692	Bensville
781	Stickney
19265	Ridgecrest
788242	Longmont
2467	Grafton
898	Mexico
1771	Woodcrest
593	Lodi
18387	Clearfield
942	Mehlville
4642	Dentsville
91655	Anthony
731	Soldotna
15274	Blair
7294	Stockton
37248	Frederickson
4821	Hartwell
4285	Plano
199229	Lihue
883	Manteo
51976	Mattydale
544	Makaha
713	Duanesburg
559	Walden
855	Wilmette
570386	Burnet
966732	Bayport
975	Crossett
910	Silverdale
9422	Waukee
7110	Fernley
591	Vineyard
8204	Booneville
563	Kailua
1321	Franconia
15511	Fircrest
567	Yankton
1165	Eastmont
773	Tempe
816	Lisle
16216	Henryetta
3529	Humboldt
631	Norton
2893	Brentwood
703	Somerset
11724	Marlboro
16557	Channelview
2447	Shawnee
578	Olean
4812	Sylvania
660	Espanola
606	Walterboro
81683	Brookhaven
4304	Cocoa
61506	Linganore
340074	Springhill
568	Unionville
31291	Seward
752	Painesville
5493	Cochran
91447	Derry
1762	Raton
40313	Lincolnton
4934	Trotwood
1067	Dunn
569	Bolivar
2980	Forest
20221	Sturbridge
2038	Mishawaka
86812	Wheelersburg
679	Branson
435901	Augusta
1560	Shelburne
822	Ramtown
610	Pana
8281	Winnsboro
25657	Hopkinton
2223	Overland
705	Cochituate
2360	Hayward
11728	Archbald
6259	Struthers
655	Oberlin
82048	Rockwood
14097	Skiatook
3230	Taylorsville
31428	Moody
627	Mack
300140	Highwood
16128	Shafter
6635	Mulvane
25355	Tukwila
805	Meadowbrook
711	Broomall
9056	Tanaina
2243	Hughson
733	Jasper
459435	Bowie
1122	Scotia
1184	Monroe
716	Alcoa
6668	Normal
1003	Brawley
1892	Chico
4368546	Hyattsville
31624709	Hampden
545	Elkhorn
9906	Mayfield
25833	Lewes
544	Newberg
586	Brewster
2944	Paulsboro
3306	Ingleside
678	Adams
7992	Frankfort
1534541	Pontiac
4837	Claverack
13980	Edmonds
440872	Neptune
8784	Stratmoor
92896	Firthcliffe
3349	McCordsville
647	Lockport
4192	Verona
579	Carmel
1341	Sikeston
2934583	Epping
564	Downey
99143	Norman
3993	Gustine
12888	Hooper
1369	Saddlebrooke
70398	Olympia
924	Clark
784	Geneseo
6236	Lyons
1929	Buffalo
28232	Wyomissing
848955	Paramus
13392	Ocala
8384	Flossmoor
4877	Millburn
3165	Parsons
2660	Ammon
714396	Pendleton
662	Shamokin
2235481	California
210908	Houghton
22235	Lomita
50868	Stewartville
575	Hoquiam
1710	Cambria
58905	Kingstowne
2083	Stephenville
1312	Killingworth
50418	Cheviot
2567	Dighton
543	Collins
13152	Interlaken
1220	Richlands
548	Galliano
11304	McCook
555	Sheridan
67616	Ridge
1065	Hellertown
3485	Margate
1831	Columbiana
23434	Ruskin
32272	Dexter
727	Dormont
87500	Morehead
1907	Sumner
27882	Attica
1845	Huntington
2136	Bladensburg
713857	Economy
991	Starke
571	Hollister
2225	Hanamaulu
1298	Montvale
613	Aloha
33365	Linda
15801	Tomah
594	Vernal
4963	Prichard
3721	Farmingville
515043	Irvine
34940	Berwick
779	Seaside
739529	Patterson
14105682	Woodfin
2785990	Brent
693	Lakeview
30326	Glendale
14376	Pataskala
31304	Andover
7358	Maili
352479	Temperance
1254	Flagstaff
1199	Hercules
6217	Redding
347286	Woodlake
716	Emerson
37306	Shields
69983	Ilion
3949	Mason
576	Plainview
623	Ottumwa
549	Fitzgerald
63921	Lockwood
31546	Orcutt
45219	Lehi
4601673	Walpole
1362	Montrose
13410	Oelwein
551	Vacaville
52160	Melville
2432	Beaufort
591	Bithlo
229744	Susanville
4403	Chardon
18671	Memphis
807	Wheatfield
1694	Rensselaer
926	Bexley
589	Rialto
590	Jericho
3500	Avenal
3242	Glenwood
4163	Sandown
208393	Tipton
151889	Ambler
1033	Yakima
2671	Belchertown
5165	Gresham
3802	Tehachapi
31821	Levelland
14732	Inniswold
572	Plaistow
1557	Wellsville
786	McDonough
6341	Bridgeton
2355	Tahlequah
567	Superior
771	Shakopee
1652	Dyersburg
5505	Stayton
642	SeaTac
828	Norwich
649	Mattapoisett
429542	Guntersville
861	Ames
2482	Gridley
543	Paintsville
577	Cheshire
6480	Bloomfield
195370	Applewood
1698	Woodcreek
757	Chelmsford
610	Taylor
350986	Adrian
3127	Ayden
890	Dunedin
14611	Winder
1361	Belding
842114	Lathrop
10108	Tewksbury
10999	Aliquippa
18658	Lexington
2755	Troutdale
689	Jessup
8460	Millcreek
68938	Boardman
1730	Suitland
585	Star
593	Holland
1037	Riverside
20708	Haddonfield
554	Leesville
156962	Thompson
1324	Brattleboro
4005	Harvest
578	Alton
135590	Emmitsburg
2256	Walkertown
138017	Canandaigua
19950	Fairhaven
7650	McFarland
12340	Palatine
1100	Weehawken
732	Romeoville
105732	Waihee-Waiehu
6723	Stanton
6095	Vail
83967	Tulsa
1887	Prien
792	Stonegate
679	Cheyenne
206438	Wallingford
38170	Baldwinsville
13084	Texarkana
33414	Orlovista
624047	Streator
2329	Corbin
571	Rotterdam
2813	Alabaster
1937	Carencro
918	Gilmer
26272	Eudora
367253	Lynbrook
580	Mobile
725	Shelbyville
789	Burnsville
847	Ludington
3291	Scituate
834	Winterville
1775210	Forestbrook
632	Harlingen
13172	Yelm
33210	Wendell
1575	Tumwater
1576	Bartlesville
1376	Barnhart
12950	Oroville
37442	Littlefield
320193	Newnan
804360	Buda
1653	Portsmouth
1104	Livermore
14757	Emporia
5244	Kirtland
421117	Northfield
1853	Vista
628	Pflugerville
8428	Windsor
29457	Gypsum
3042	Miamisburg
16279	Warrington
320022	Anthem
7844	Logan
2585	Jackson
1356	Mathis
