14	270000000	1024	3	10240
71501	Indianola
725	Winthrop
24847	Newark
1458	Erie
5882212	Boardman
3290	Riverton
26763	Helena
228705	Ghent
58513	Calistoga
4296	Sylvester
88997	Newmarket
3347	Euless
4278	Yeadon
6087523	Hillcrest
5051	Perrysburg
1594	Sappington
6450	Belmar
63295	Charlestown
9962	Groveland
829	Enfield
915	Kissimmee
14915	Visalia
28439	Kathleen
726	Raytown
704	Westchester
3491	Woodlawn
44865	Pontotoc
1101	Posen
1422	Slidell
686	Pekin
8501	Streamwood
70371	Moultrie
650	Naperville
596	Gardiner
4536	Bethesda
22275	Galesburg
910	Sandy
2298	Andrews
742	Bountiful
26208	Northlake
21958	Estero
664	Kennett
70734	Dickson
661	Humble
11100	Booneville
22159	Monmouth
2021	Hutchinson
1998	Chinle
956	Jennings
1770	Laurens
16586	Winston-Salem
119331	Chenango
11647	Statesville
81637	Johnstown
2713	Denville
660	Collegeville
565	Galloway
6791	Nutley
266396	Bozeman
384716	Taylorsville
7841	Bithlo
605	Orem
17781	Jericho
551	Plainview
1337	Strawberry
32366	Kennebunk
44917	Cambria
650	Mena
1198	Oakton
632	Wixom
873	Tarrytown
17039	Catasauqua
719	Palmdale
76636	Searcy
1667	Sawmills
580	Edmond
1096	Scotchtown
944	Stanford
530980	Farmington
12118	Ontario
603	Ionia
1125	Toppenish
46281	Sedro-Woolley
2133	Dunlap
11934	Providence
1329	Manhasset
17842	Blanchard
9673	Croton-on-Hudson
2679	Parkwood
84362	Lodi
15709	Weston
4359	Owego
722	Waterbury
2820	Byron
1818	Phoenix
3672345	Sullivan
1559362	Halfway
15143	Callaway
1794	Greenville
16091	Nixa
654	Norwalk
92773	Salinas
10555	Countryside
552	Copiague
39173	Heath
3614	Calipatria
2587	Carlyss
3719	Temple
1093	Dayton
165855	Brevard
24528	Elmira
868	LaFayette
5403	Bakersfield
6953	Delphos
45051	Stevensville
617827	Moorhead
15888	Derby
3811	Holladay
589	Bonham
1631	Cody
7101	Mahwah
1089	Dowagiac
1222	Willowick
1770	Kettering
3269	Wahiawa
9804	Hondo
1913	Roma
543	Farmville
2365	Haslett
548	Uxbridge
981	Timberlake
1417	Lawrenceburg
1010	Willis
3393	Cohasset
1024	Ashland
836	Iselin
1138	Mauldin
31676	Keene
19200	Blytheville
1230	Terrytown
14761	Ripley
755	Sealy
19497	Altoona
869	Largo
871	Canandaigua
359966	Whitefish
351702	Ridge
3394	Niceville
2661	Tarrant
5624	Belleville
2966	Geneseo
724	Patterson
185028	Eureka
618863	Alpena
41839	Keyes
582	Suffern
634	Tappan
5793	Atchison
26075	Mission
7510	Dubuque
158962	Frankford
207499	Rockville
36029	Strongsville
21891	Edwards
546	Malvern
1448	Goodrich
1852	Maywood
795	Douglas
804	Cullowhee
777	Glenshaw
585	Commerce
435514	Marlton
3089	Progreso
9812	Seymour
1835	Bentonville
7349	Bronx
3543	McMinnville
1036	Flowood
11756	Applewood
665	Northfield
878	Tallmadge
68017	Wyandanch
66121	Pembroke
24347	Perry
4615	Grafton
9739	Waxhaw
69241	Mesa
184516	Carrollwood
1375	Baytown
647	Chickasha
3968	Napili-Honokowai
4580	Wedgefield
64386	Gaithersburg
8186	Littleton
1354341	Larkfield-Wikiup
2059	Bogota
35463	Scranton
74078	Vashon
898	Reedsburg
369645	Moab
1189	Eunice
12368	Centreville
5190	Pukalani
634	Bluffdale
18055	Beverly
13964	Craig
9714	Findlay
2492	Dunedin
595	Sequim
1648	Idabel
11543	Paterson
10506	Harrodsburg
1789	Dinuba
6444	Hillside
85574	Loganville
15996	Manor
1074	Sapulpa
7123	Newbury
225375	Clarkston
2288	Wells
625	Lochearn
43212	Chanhassen
549	Shiloh
419956	Savannah
24954	Hesperia
2836	Valatie
1516	Saline
1244	Crossett
65952	Calhoun
100452	Hilliard
1067	Okeechobee
5216	Ensley
2685	Roswell
731	Cushing
15501	Rindge
690	Lynnwood
7593	Streetsboro
75157	Hitchcock
1452	Newfield
11108	Austin
1384	Daphne
22281	Menasha
562	Eagleville
609	Surfside
2612	Roxbury
43977	Suffield
3305	Garrettsville
54596	Delano
81613	Rosamond
2088	Mullins
3157	Knoxville
5397	Robbins
48759	Quakertown
7907	Pawtucket
2762	Bayville
236414	Connell
1693	Parkland
3520	Effingham
7195	Eustis
37460	Placerville
1189	Sherman
5361	Yoakum
9631	Cottonwood
44137	Sayreville
7968	Barbourville
4148	Westlake
65922	Cincinnati
2351	Wenham
548	Benton
658	Cresskill
211404	Harrisonburg
8019	Dumas
3019	McComb
17278	Chatham
4549	Paoli
602	Alliance
748	Raton
4047	Danbury
15497	Chubbuck
6856	Minden
15958	Markham
11074	Gaffney
990	Darby
582	Firebaugh
602	Leavenworth
26102	Umatilla
589	Hornell
599	Northport
611	Shawnee
51433	Coachella
28943	Evesham
167594	Manasquan
113076	Oatfield
5413	Delafield
2363	Laurium
2101	Brick
659	Randallstown
51095	Fullerton
5020	Lansing
81804	Goulds
543	Hollywood
9249	Finderne
1758	Natick
643	Destrehan
5061	Montecito
743	Mexia
543	Bostonia
5838	Orland
1472	Westerly
1365	Gardendale
19817	Holden
544	Ward
813	Bethpage
1402547	Oradell
6537	Hyattsville
8622	Savage
543	Lealman
5808	Marquette
648	Knik-Fairview
3046	Gresham
2070	Thonotosassa
894825	Maili
1549	McRae-Helena
4826	Wahpeton
585	Washingtonville
8892	Lindenwold
212968	Winslow
49251	Thompsonville
1908	Frankenmuth
1411	Winnsboro
1025	Calexico
40553	Purcell
6013	Galax
46419	Perryville
92792	Muskegon
546	Wailuku
5115	Cartersville
11192	Rittman
18468	Southchase
12758	Amory
550	Simsbury
927	Norco
1464	Atascocita
2072	Storrs
3222	Westbury
13776	Palatine
141065	Montgomery
1093	Catalina
2695884	Manitowoc
3665	Wildomar
453540	Espanola
781	Huntingdon
213149	Greenbriar
627	Hartwell
5253	Cerritos
1808	O'Fallon
947	Kosciusko
1752	Mayo
157502	Westfield
11477	Willingboro
1073	Belvedere
1120	Harleysville
2980	Omaha
94818	Fishers
3392	Northville
770	Croydon
9584	Fairview
1915	Edna
2271	Marvin
1736	Bucyrus
2650	Branford
3656	Carthage
570	Mascotte
771	Wytheville
3420	Pasadena
564	Syracuse
29086	Riverbank
912	Wilkinsburg
698	Rhome
641580	Kerrville
24870	Waterville
24868	Lynchburg
12995	Verona
549	Tallahassee
1151	Bedford
2704	Richboro
249620	Dumont
20128	Glassboro
3357	Haddonfield
1020	Newton
555	Greeley
7895	Miamisburg
3021	Weare
4309	Prairieville
27552	Manteo
101231	Kahului
166667	Woodcreek
293807	Weirton
547	Redland
12654	Caledonia
51123	Ruston
1129	Germantown
41079	Bonita
1533	Plattsmouth
2981	Sultan
28766	Carencro
45523	Herriman
12192	Opelousas
60020	Paramount
1276	Donna
2100	Lafayette
574	Tracy
4361	Crystal
1936	Glendora
2085	Brady
259307	Meadville
847	Malibu
1684	Conway
14275	Burien
653	Elkins
2635	Fruitville
155886	Eastlake
717	Violet
565	Kulpsville
1225	Mastic
209640	Hillsboro
7434	Leesburg
63189	Pontiac
44799	Westminster
8548	Lakehills
1047	Ashwaubenon
27094	Carbondale
7548	Ojus
11598	Laramie
34205	Hopedale
1904832	Pomfret
1006	Dranesville
3626	Delaware
719	Bennington
230015	Allentown
16041	Belchertown
711	Aptos
2469	Gilroy
60490	Eastwood
15245	Gulfport
594	Lemay
474783	Anthony
543	Everett
2296	Winooski
352546	LaBelle
2341	Sandown
12417	Zionsville
58565	Morganfield
2254	Scottsboro
2315	Corvallis
7097	Brewton
1299	Midlothian
550	Alma
5533	Hackettstown
1057	Felida
407564	Benicia
30520	Elwood
48471	Wallkill
2336	Montgomeryville
3205	Keansburg
617	Erwin
479750	Ewing
15749	Wapato
632519	Dent
7775	Cinnaminson
8390	Breese
25830	Vail
586	Stillwater
26621	Wyndmoor
6636	Sugarcreek
15254	Beavercreek
990	Kingman
559	Frostproof
7559	Chester
873	Fredonia
557784	Accokeek
12186	Carney
17546	Glastonbury
4723	Highlands
63309	Hyrum
67314	Harwinton
153390	Salamanca
648	Cutler
1088	Laughlin
5862	Rowlett
568	Chicago
590	Kronenwetter
806	Potsdam
13377	Lacy-Lakeview
623	Summerville
143200	Finneytown
638	Calverton
673	Trinidad
83966	Sharon
11780	Elmwood
94958	Kodiak
246399	Twinsburg
17804	Hilton
4621	Paxtonia
32680	Tichigan
951	Mokena
74254	Bangor
1594	Rockaway
49199	Ambler
545	Pascagoula
1441	Newington
548	Asheboro
582	Willowbrook
1364	Arvin
1752	Broadlands
19884	Clive
574	Cherryville
619	Brambleton
97348	Silsbee
569	Holyoke
6379	Gibsonton
968	Rockcreek
73410	Romulus
1040	Wauconda
12124	Berwyn
78283	Ambridge
2379	Clyde
889	Indianapolis
626	Hinesville
25041	Fords
405919	Mooresville
10583	Jessup
14521	Ludlow
506151	Ilion
27211	Fife
32822	Ojai
6102	Tuckahoe
37837	Amsterdam
1629	McFarland
28224	Watertown
1767	Huntington
689	Chickasaw
30487	Oreland
655	Galion
2909439	Panthersville
559	Severn
17855	Floris
383606	Taft
55899	Lincolnia
1324	Victorville
81775	Berlin
87793	Ballwin
13806	Slinger
718	Corbin
6330	Wrightsville
10955	Pikesville
26233	Paintsville
2670	Lynbrook
5591	Gaylord
3181	Atmore
4362	Cookeville
27177	Somers
232349	Lincolnwood
16182	Merrill
9732	Prattville
599	Prineville
1020	Sebring
3934	Rutland
61603	Dormont
640	Robbinsdale
549	Roosevelt
671	Ashburnham
300536	Silverdale
828273	Lorain
12250	Rossford
563	Seabrook
21445	Berkeley
2269	Hartford
6376	Abbeville
986	Waveland
1872	Edmonds
3145	Williamsport
35110	Lanett
6277	Paducah
799	Ocean
673	Branchburg
11247	Tecumseh
4378	Thurmont
1294	Clare
7549579	Corrales
25615	Marcy
24292	Aubrey
5997	Odenton
94295	Kalaheo
5349	Epping
25024	Raritan
5231	Bessemer
631	Brentwood
179784	Yankton
4893	Leonardtown
2161	Shelton
15979	Fruita
9309	Watsonville
550	Oshkosh
1534	Cortlandt
549	Sitka
1298	Sunnyside
4688	Theodore
928	Ozark
594	Waupun
3040	Lima
10410	Poinciana
1688	Ladson
23960	Stratford
392485	Emmett
965	Hereford
18095	Ukiah
15362	Kingstree
96098	Brookside
67512	Orangetown
26172	Venice
592	Bristol
9682	Paragould
30082	Pratt
10321044	Westbrook
20378	Apex
1883	Rye
50302	Larose
567	Mantua
2949	Cloverleaf
745	Mundelein
18624	Urbana
39471	Schertz
571	Bexley
2879	Strathmore
3355	Elon
909	Everman
723	Gonzalez
1650	Tulsa
109456	Prien
641	Kiel
2055	Indiana
991	Westmont
591	Greenlawn
38702	Neenah
1013	Chillicothe
560	Herrin
3344	Ballston
917	Maricopa
669	Center
12996	Brookshire
36151	Rialto
865	Parkway
478068	Rathdrum
547	Saranap
3683	Fairhaven
737	Sidney
642	Muscatine
201733	Brownsburg
25858	Yreka
20259	Hazard
3457	Gramercy
224359	Latimer
100505	Belpre
544	Harvard
602	Shillington
827	Stuart
2790	Oakbrook
4304	Dunkirk
1755	Waimalu
1113	Boonville
41187	Malone
1364	Yucaipa
1947	Ramona
5794	Laurinburg
704	Menifee
3267	Ottawa
1481	Tomah
769268	Pleasantville
34108	Hickory
6095	Whitewater
2904	Cavalero
974	Dedham
4849	Solon
1537	Gladewater
121170	College
1869	Soddy-Daisy
308238	Coweta
484411	Seneca
657	Closter
10394	Laredo
699359	Lovejoy
714702	Frederick
3874	Newburgh
3017	Stockbridge
901	Templeton
68701	Savoy
2627	Ashburn
655	Clinton
9295	Nicholasville
7388	Stokesdale
35397	Mesquite
831	Athol
3963	Westvale
56529	Virginia
4673	Progress
119418	Melissa
1620	Kaser
879	Moore
1479	Lochbuie
9535	Wendell
549	Prichard
1548	Springboro
2394	Chaparral
1819	Plantation
7814	Ellicott
20584	Breinigsville
6032	Madisonville
28390	Ilchester
613	Travilah
26693	Lionville
16237	Burtonsville
1308	Edison
655	Pineville
896	Herkimer
264887	Runnemede
602	Hillview
651	Bend
735	Lindenhurst
76512	Bernalillo
2135	Buckhall
855	Hastings-on-Hudson
28615	Rockwall
10957	Terrell
4142	Stroudsburg
27302	Uniondale
7856	Carrboro
109011	Rothschild
3220	Burley
730	Anaheim
36373	Fishersville
1424	Westgate
607	Beckley
381726	Bensley
597	Hingham
9521730	Northumberland
25373	Immokalee
991	Rosemont
1478340	Wilmington
7171	Winterville
182364	Baldwin
23975	Piedmont
43443	Poland
797	Grapevine
1970	Ennis
11915	Bremen
2473	Crestwood
13575	Alexandria
150357	Carterville
3582	Lawrence
3754	Tabernacle
1131	Matthews
42744	Yukon
1478	Collingswood
20986	Milltown
43439	Erlanger
2114	Bloomsburg
382298	Houston
4827	Eastmont
6800	Lakeview
27078	Warrington
8309	Mahopac
3603	Johnston
672	Ledyard
2059	Wolcott
15510	Cedartown
11899	Sunset
45601	Ketchikan
771	Cadillac
953194	Evanston
629	DuPont
8380	Kingsport
8729	Suffolk
759393	Lennox
212116	Orrville
641	Southaven
12742	Lucas
1161	Attica
822	Altamont
659	Woonsocket
57617	Griswold
33511	Souderton
13918	Piqua
5380	Linda
3837	Prunedale
8290	Gainesville
11841	Kailua
8242	Orosi
114890	Camano
1234	Batavia
548	Topsfield
2151	Martinez
7518	Hagerstown
1172	Aliquippa
145492	Roseland
36744	Murray
1036	Bourne
1048	Hutchins
607	Shakopee
25432	Monee
2896	Cornelia
16010	Tequesta
40904	Steilacoom
703	Rossmoor
53390	Pinardville
728	Fruitvale
543	Albertson
114326	Stephenville
1129	Bondurant
16920	Sandersville
13166	Sayre
572	Spencer
8869	Downingtown
553	Atlantic
27893	Nelsonville
915	Campbell
1463	Grandview
9033	Lindale
804	Joplin
26638	Sandusky
2495	Covington
1138142	Timonium
5206345	Roselle
8511	Ranchettes
870	Moorpark
13176	Chantilly
9114	Lehighton
17613	Pendleton
893760	Schriever
3528	Lockport
15545	Pace
16396	Elyria
91376	Monument
988	Radford
1684	Mableton
14266	Morton
616	Walkertown
19476	Juneau
6446	Oakmont
546	Flanders
181565	Lebanon
2830	Lloyd
1591	Friendly
917	Leonia
8813	Sweetwater
546	Frederickson
27622	Easton
1184	Homeacre-Lyndora
6796	Hartselle
2030	Windcrest
165952	Vermillion
695	Gorham
3752	Acton
2383	Charlottesville
61570	Hendersonville
599	Fountainebleau
4399	Banning
1538	Gridley
859	Onalaska
3675739	Clermont
2063	Cotati
15886	Angola
15036	Munhall
1162	Katy
2158	Bryan
785	Flint
34458	Navarre
2662	Cusseta
168432	Carpentersville
1259	Raleigh
16178	Monson
2791	Grimes
878	Muncie
1906	Asheville
Urbana
Bristol
Lewistown
Fuquay-Varina	Margate	4	17000	2186
Fuquay-Varina	Ayden	1	200	148
Fuquay-Varina	Chamblee	1	120	163
Fuquay-Varina	Nampa	4	18000	2951
Fuquay-Varina	McKenzie	4	15000	1677
Fuquay-Varina	Sutton	1	200	154
Fuquay-Varina	Ponchatoula	1	120	145
Fuquay-Varina	Muskego	2	1700	728
Fuquay-Varina	Derby	1	140	165
Fuquay-Varina	Mascotte	2	1000	470
Margate	Ayden	1	170	105
Margate	Lubbock	1	170	157
Margate	Sellersburg	2	1300	773
Margate	Wollochet	7	100000	6768
Margate	Pasco	4	11000	2439
Margate	Beecher	1	130	146
Margate	Tiffin	1	100	122
Margate	Collegedale	2	1000	764
Margate	Holladay	2	2000	781
Margate	Wytheville	1	120	153
Ayden	Lubbock	1	170	186
Ayden	Chamblee	1	140	136
Ayden	Dacula	1	120	162
Ayden	Edgewood	1	120	160
Ayden	Artesia	2	1100	533
Ayden	Willmar	2	1700	602
Ayden	Folsom	1	110	119
Ayden	Naranja	2	1800	767
Ayden	Bonham	4	13000	2392
Ayden	Pasadena	1	160	135
Lubbock	Chamblee	4	12000	2152
Lubbock	Sellersburg	7	200000	12784
Lubbock	Walkersville	1	110	182
Lubbock	Loomis	1	140	137
Lubbock	Wailea	7	130000	11702
Lubbock	Myrtletown	2	1600	515
Lubbock	Lewisville	7	200000	11564
Lubbock	Sebastian	4	11000	2496
Lubbock	Cody	4	19000	1913
Lubbock	Syracuse	2	1500	540
Chamblee	Sellersburg	1	150	191
Chamblee	Dacula	4	20000	3060
Chamblee	Nampa	1	140	138
Chamblee	Munster	1	150	157
Chamblee	Cortlandville	1	150	183
Chamblee	Brandermill	7	110000	8408
Chamblee	Canutillo	7	170000	9290
Chamblee	Stratmoor	1	110	144
Chamblee	Mahwah	2	1400	686
Chamblee	Riverbank	2	1500	532
Sellersburg	Dacula	1	110	157
Sellersburg	Walkersville	4	17000	2055
Sellersburg	Wollochet	4	20000	2223
Sellersburg	Ames	7	130000	11695
Sellersburg	Lewistown	1	150	194
Sellersburg	Canyon	4	13000	2601
Sellersburg	Linton	4	14000	1924
Sellersburg	Norman	2	2000	536
Sellersburg	Dowagiac	7	120000	11677
Sellersburg	Wilkinsburg	1	170	131
Dacula	Walkersville	1	200	155
Dacula	Nampa	1	140	170
Dacula	Edgewood	4	20000	2127
Dacula	Ridgecrest	4	13000	2383
Dacula	Summit	1	100	173
Dacula	Lamesa	2	1800	512
Dacula	Atherton	4	14000	2306
Dacula	Hardyston	2	1200	442
Dacula	Willowick	1	100	200
Dacula	Rhome	1	190	176
Walkersville	Nampa	2	1700	560
Walkersville	Wollochet	1	160	152
Walkersville	Loomis	1	170	158
Walkersville	Ansonia	2	1400	704
Walkersville	Withamsville	2	1400	481
Walkersville	Plaistow	4	14000	1723
Walkersville	Rifle	1	200	123
Walkersville	Carnot-Moon	2	1100	589
Walkersville	Kettering	2	1000	498
Walkersville	Kerrville	7	190000	8521
Nampa	Wollochet	1	130	167
Nampa	Edgewood	2	1500	415
Nampa	Munster	1	120	108
Nampa	McKenzie	1	140	129
Nampa	Murrysville	1	200	165
Nampa	Sedalia	2	1100	574
Nampa	Sonora	1	190	124
Nampa	Schenectady	1	110	134
Nampa	Wahiawa	2	1500	779
Nampa	Waterville	1	180	135
Wollochet	Edgewood	2	2000	420
Wollochet	Loomis	1	180	170
Wollochet	Ames	2	2000	689
Wollochet	Pasco	1	180	150
Wollochet	Austell	1	160	125
Wollochet	Chowchilla	2	1200	554
Wollochet	Williamson	1	120	165
Wollochet	Liberty	7	100000	7596
Wollochet	Hondo	4	10000	1860
Wollochet	Lynchburg	1	140	103
Edgewood	Loomis	1	150	159
Edgewood	Munster	1	100	194
Edgewood	Ridgecrest	1	120	198
Edgewood	Artesia	4	11000	2641
Edgewood	Dartmouth	7	140000	6578
Edgewood	Lower	1	180	192
Edgewood	Montville	1	160	106
Edgewood	Marshfield	1	190	154
Edgewood	Roma	1	200	145
Edgewood	Verona	4	18000	1913
Loomis	Munster	1	180	130
Loomis	Ames	2	1100	489
Loomis	Ansonia	1	180	138
Loomis	Wailea	2	2000	616
Loomis	Kearns	4	14000	2116
Loomis	Alsip	1	180	121
Loomis	Irvington	1	130	160
Loomis	Stuttgart	4	10000	1846
Loomis	Farmville	1	110	153
Loomis	Tallahassee	1	150	192
Munster	Ames	4	15000	2172
Munster	Ridgecrest	4	13000	2621
Munster	McKenzie	2	1900	531
Munster	Cortlandville	2	1100	561
Munster	Garrett	1	110	116
Munster	Inglewood	1	130	168
Munster	Ogden	2	1300	454
Munster	Indianola	4	13000	2907
Munster	Haslett	1	170	132
Munster	Bedford	7	100000	8003
Ames	Ridgecrest	1	110	118
Ames	Ansonia	4	17000	2945
Ames	Pasco	1	120	173
Ames	Lewistown	1	100	189
Ames	Houghton	1	170	119
Ames	Latrobe	1	140	120
Ames	Carver	2	1400	419
Ames	Winthrop	1	200	104
Ames	Uxbridge	1	130	113
Ames	Richboro	1	120	155
Ridgecrest	Ansonia	4	15000	1935
Ridgecrest	McKenzie	1	120	191
Ridgecrest	Artesia	1	160	100
Ridgecrest	Summit	1	200	115
Ridgecrest	Tiverton	2	1200	728
Ridgecrest	Coram	2	1500	420
Ridgecrest	Irondequoit	1	100	176
Ridgecrest	Newark	2	1100	529
Ridgecrest	Timberlake	1	120	178
Ridgecrest	Dumont	1	170	182
Ansonia	McKenzie	1	130	168
Ansonia	Pasco	2	1200	709
Ansonia	Wailea	2	1500	685
Ansonia	Withamsville	1	200	168
Ansonia	Randolph	1	170	140
Ansonia	Chadron	2	1300	548
Ansonia	DeRidder	1	150	169
Ansonia	Erie	1	110	149
Ansonia	Lawrenceburg	1	130	144
Ansonia	Glassboro	1	200	131
McKenzie	Pasco	1	120	160
McKenzie	Artesia	1	200	187
McKenzie	Cortlandville	1	100	150
McKenzie	Murrysville	1	200	110
McKenzie	Sutton	1	190	106
McKenzie	Washougal	1	200	196
McKenzie	Beardstown	1	180	160
McKenzie	Boardman	1	180	157
McKenzie	Willis	1	140	154
McKenzie	Haddonfield	1	130	197
Pasco	Artesia	2	1300	590
Pasco	Wailea	1	190	199
Pasco	Lewistown	4	20000	2553
Pasco	Austell	2	1000	658
Pasco	Beecher	1	170	142
Pasco	Kingsland	1	150	152
Pasco	Blair	2	1600	702
Pasco	Riverton	1	120	120
Pasco	Cohasset	1	130	156
Pasco	Newton	2	1300	435
Artesia	Wailea	1	180	199
Artesia	Cortlandville	2	1800	421
Artesia	Summit	2	1900	661
Artesia	Dartmouth	1	150	145
Artesia	Willmar	2	1200	687
Artesia	Keyser	2	1400	604
Artesia	Ramsey	2	1800	747
Artesia	Helena	4	17000	1833
Artesia	Ashland	2	1900	566
Artesia	Greeley	2	1300	624
Wailea	Cortlandville	1	180	198
Wailea	Lewistown	1	110	109
Wailea	Withamsville	2	1400	650
Wailea	Kearns	1	140	184
Wailea	Myrtletown	1	190	146
Wailea	Baltimore	1	140	171
Wailea	Essex	1	190	191
Wailea	Ghent	2	1500	749
Wailea	Iselin	1	110	174
Wailea	Miamisburg	1	160	112
Cortlandville	Lewistown	1	140	154
Cortlandville	Summit	1	190	180
Cortlandville	Murrysville	1	110	106
Cortlandville	Garrett	1	100	156
Cortlandville	Brandermill	2	1200	657
Cortlandville	Chandler	2	1000	654
Cortlandville	Brandywine	1	100	162
Cortlandville	Calistoga	2	1000	418
Cortlandville	Mauldin	1	180	162
Cortlandville	Weare	1	160	130
Lewistown	Summit	2	1400	524
Lewistown	Withamsville	2	2000	486
Lewistown	Austell	1	160	131
Lewistown	Houghton	2	1100	470
Lewistown	Canyon	1	190	187
Lewistown	Moreau	4	11000	1733
Lewistown	Bulverde	1	190	153
Lewistown	Sylvester	2	1500	436
Lewistown	Keene	2	1300	508
Lewistown	Prairieville	2	1900	609
Summit	Withamsville	1	160	166
Summit	Murrysville	4	18000	2764
Summit	Dartmouth	4	12000	2549
Summit	Tiverton	2	1900	576
Summit	Lamesa	1	180	154
Summit	Burlington	1	160	197
Summit	Wilna	1	150	120
Summit	Newmarket	7	140000	6651
Summit	Blytheville	1	120	114
Summit	Manteo	2	1800	753
Withamsville	Murrysville	1	110	172
Withamsville	Austell	2	1500	642
Withamsville	Kearns	1	180	189
Withamsville	Randolph	1	140	197
Withamsville	Plaistow	2	1400	499
Withamsville	Northdale	2	1000	474
Withamsville	Syosset	1	140	176
Withamsville	Euless	2	1500	795
Withamsville	Terrytown	7	140000	9162
Withamsville	Kahului	1	200	174
Murrysville	Austell	7	150000	6922
Murrysville	Dartmouth	1	180	175
Murrysville	Garrett	2	1000	539
Murrysville	Sutton	1	110	122
Murrysville	Sedalia	1	180	151
Murrysville	Matawan	4	13000	2127
Murrysville	Snyderville	2	2000	712
Murrysville	Yeadon	7	130000	12324
Murrysville	Ripley	1	140	101
Murrysville	Woodcreek	1	150	115
Austell	Dartmouth	2	1800	655
Austell	Kearns	7	170000	7437
Austell	Houghton	2	1500	468
Austell	Beecher	4	18000	3117
Austell	Chowchilla	2	1800	564
Austell	Wantagh	4	17000	2376
Austell	Silvis	1	190	139
Austell	Hillcrest	1	160	138
Austell	Sealy	4	18000	2764
Austell	Weirton	1	180	122
Dartmouth	Kearns	1	170	142
Dartmouth	Garrett	2	1700	771
Dartmouth	Tiverton	1	170	108
Dartmouth	Willmar	2	2000	444
Dartmouth	Lower	4	10000	1663
Dartmouth	Clayton	2	1100	441
Dartmouth	Tumwater	2	1200	409
Dartmouth	Perrysburg	4	13000	2988
Dartmouth	Altoona	1	180	126
Dartmouth	Redland	1	190	142
Kearns	Garrett	1	100	129
Kearns	Houghton	1	190	182
Kearns	Randolph	4	15000	2533
Kearns	Myrtletown	2	1100	483
Kearns	Alsip	1	190	169
Kearns	Shawano	2	1700	792
Kearns	Middleton	2	1000	729
Kearns	Sappington	2	1600	544
Kearns	Largo	1	140	195
Kearns	Caledonia	2	1900	514
Garrett	Houghton	1	160	131
Garrett	Tiverton	1	140	173
Garrett	Sutton	1	190	129
Garrett	Brandermill	1	190	176
Garrett	Inglewood	1	170	154
Garrett	Chehalis	1	160	199
Garrett	Millersville	1	160	173
Garrett	Belmar	1	180	107
Garrett	Canandaigua	1	120	172
Garrett	Ruston	2	1800	646
Houghton	Tiverton	2	1400	634
Houghton	Randolph	4	20000	3109
Houghton	Beecher	4	19000	2679
Houghton	Canyon	2	1500	506
Houghton	Latrobe	2	1300	717
Houghton	Westerville	4	17000	2049
Houghton	Rhinelander	1	160	182
Houghton	Charlestown	1	170	191
Houghton	Whitefish	7	170000	11616
Houghton	Germantown	1	150	197
Tiverton	Randolph	1	160	149
Tiverton	Sutton	1	160	101
Tiverton	Willmar	1	110	110
Tiverton	Lamesa	1	110	173
Tiverton	Coram	2	1200	448
